#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:59:30      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:59:40      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:59:50      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:00:00      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:00:10      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:00:20      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:00:31      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:00:41      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     9
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   09:00:51      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     8
 20200404   09:01:01      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:01:11      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:01:21      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26    11
 20200404   09:01:31      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    30     7
 20200404   09:01:41      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:01:51      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:02:01      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   09:02:11      0    42    37    35    73     0     0     0   877  1380     0     0  2261     8     0     0     0    29     9
 20200404   09:02:21      0    42    37    35    72     0     0     0   877  1380     0     0  2261     8     0     0     0    31     8
 20200404   09:02:31      0    42    37    35    73     0     0     0   877  1380     0     0  2261     8     0     0     0    29     8
 20200404   09:02:41      0    42    37    35    73     0     0     0   877  1380     0     0  2261     8     0     0     0    24     7
 20200404   09:02:51      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25     7
 20200404   09:03:01      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    24     7
 20200404   09:03:11      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25     8
 20200404   09:03:21      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25     7
 20200404   09:03:31      0    42    37    35    73     0     0     0   877  1380     0     0  2261     8     0     0     0    25     8
 20200404   09:03:42      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25     7
 20200404   09:03:52      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25     7
 20200404   09:04:02      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    30     7
 20200404   09:04:12      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25    13
 20200404   09:04:22      0    42    37    35    72     0     0     0   877  1380     0     0  2261     8     0     0     0    24     7
 20200404   09:04:32      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25     7
 20200404   09:04:42      0    42    37    35    72     0     0     0   877  1380     0     0  2261     8     0     0     0    25     7
 20200404   09:04:52      0    42    37    35    71     0     0     0   877  1380     0     0  2261     8     0     0     0    25    10
